Country, NY.GDP.MKTP.CD, NE.DAB.DEFL.ZS, TG.VAL.TOTL.GD.ZS, DT.ODA.ODAT.CD, MS.MIL.MPRT.KD, NE.CON.PETC.CN, NY.GDP.PCAP.CN, EN.ATM.CO2E.GF.KT, DC.DAC.BELL.CD, NY.GNP.MKTP.KD, NE.RSB.GNFS.KN, SM.POP.TOTL.ZS, EG.IMP.CONS.ZS, NE.CON.PETC.KD, EN.CO2.BLDG.ZS, NE.RSB.GNFS.ZS, TX.VAL.MRCH.R3.ZS, NE.EXP.GNFS.KD, SP.POP.TOTL.FE.ZS, NY.GDP.DISC.KN, TM.VAL.MRCH.WL.CD, SP.DYN.AMRT.FE, DC.DAC.KORL.CD, NE.IMP.GNFS.CD, EN.ATM.CO2E.KT, TM.VAL.MRCH.R5.ZS, EG.USE.CRNW.ZS, DT.ODA.ALLD.CD, SP.URB.TOTL.IN.ZS, EN.URB.MCTY, NY.GDP.FCST.CN, NY.GDP.FCST.CD, EG.USE.COMM.CL.ZS, EN.CO2.TRAN.ZS, DC.DAC.FRAL.CD, PA.NUS.FCRF, NE.GDI.FPRV.CN, NE.CON.GOVT.KD, TM.VAL.MRCH.RS.ZS, NE.DAB.TOTL.KD, NY.GDS.TOTL.ZS, NE.GDI.STKB.KN, NY.GDS.TOTL.CD, NY.GDP.DISC.CN, NV.SRV.TETC.ZS, NY.TTF.GNFS.KN, NE.CON.GOVT.KN, TX.VAL.MRCH.RS.ZS, DC.DAC.CHEL.CD, SP.URB.TOTL, IP.PAT.NRES, NY.GDP.PCAP.KN, NY.GDY.TOTL.KD, DT.ODA.ODAT.GN.ZS, SH.DTH.MORT, DC.DAC.DEUL.CD, EN.ATM.CO2E.KD.GD, EN.ATM.CO2E.PC, TM.VAL.MRCH.R3.ZS, SP.DYN.IMRT.IN, DC.DAC.NORL.CD, TX.VAL.MRCH.WR.ZS, EN.ATM.CO2E.GF.ZS, TX.VAL.MRCH.OR.ZS, DT.ODA.ODAT.KD, NY.GSR.NFCY.CN, SP.DYN.LE00.MA.IN, EN.ATM.CO2E.SF.ZS, NE.RSB.GNFS.CD, NV.IND.MANF.CD, NY.TRF.NCTR.CN, NE.IMP.GNFS.CN, NE.EXP.GNFS.ZS, NV.IND.TOTL.ZS, DC.DAC.TOTL.CD, TM.VAL.MRCH.WR.ZS, SP.DYN.LE00.IN, NY.GNP.MKTP.CD, NV.AGR.TOTL.ZS, DC.DAC.ITAL.CD, DC.DAC.CANL.CD, EG.ELC.NUCL.ZS, SP.DYN.TO65.FE.ZS, NV.IND.TOTL.CN, TX.VAL.MRCH.R1.ZS, NY.GNP.PCAP.KN, NE.DAB.TOTL.KN, NE.EXP.GNFS.CN, NE.CON.TETC.CN, NE.GDI.TOTL.ZS, NY.ADJ.ICTR.GN.ZS, SH.MED.BEDS.ZS, IP.TMK.RESD, IT.MLT.MAIN.P2, FR.INR.DPST, NV.SRV.TETC.KD, IP.PAT.RESD, NV.AGR.TOTL.CN, NY.GDP.MKTP.CN, NY.GDP.MKTP.KN, NE.GDI.STKB.CN, NY.GDP.PCAP.KD, EN.CO2.ETOT.ZS, TX.VAL.MRCH.HI.ZS, NV.SRV.TETC.KN, TM.VAL.MRCH.CD.WT, TX.VAL.MRCH.AL.ZS, SP.POP.GROW, NY.GDS.TOTL.KN, NY.TRF.NCTR.CD, EG.ELC.FOSL.ZS, DC.DAC.NLDL.CD, NV.IND.MANF.KN, NV.SRV.TETC.CN, FI.RES.XGLD.CD, NE.EXP.GNFS.CD, NY.GDS.TOTL.CN, SP.POP.DPND.YG, IT.NET.USER.P2, EN.CO2.MANF.ZS, FR.INR.LEND, FP.WPI.TOTL, EN.URB.LCTY, NV.IND.TOTL.KD, NE.CON.TETC.KD, SP.DYN.CBRT.IN, NE.CON.TETC.CD, EG.ELC.RNWX.KH, NE.CON.PETC.CD, IT.CEL.SETS, NY.GDP.MKTP.KD, EN.URB.LCTY.UR.ZS, TX.VAL.MRCH.WL.CD, EN.ATM.CO2E.LF.KT, EG.ELC.HYRO.ZS, EN.CO2.OTHX.ZS, TM.VAL.MRCH.R4.ZS, NE.CON.GOVT.CN, EG.ELC.NGAS.ZS, SH.DYN.MORT, IP.TMK.TOTL, EG.ELC.LOSS.ZS, NV.IND.TOTL.KN, NY.GDP.DEFL.ZS, NY.GDP.FCST.KD, EN.URB.MCTY.TL.ZS, MS.MIL.XPRT.KD, NE.GDI.TOTL.KN, DT.ODA.ODAT.PC.ZS, EG.ELC.RNWX.ZS, TX.VAL.MRCH.R5.ZS, NE.CON.PETC.ZS, NE.CON.PRVT.KD, NY.TRF.NCTR.KN, SP.POP.TOTL, SP.RUR.TOTL, NE.CON.PETC.KN, NE.CON.PRVT.PC.KD, NE.CON.PRVT.CN, SP.POP.65UP.TO.ZS, IT.CEL.SETS.P2, NY.EXP.CAPM.KN, NE.CON.PRVT.CD, NY.TAX.NIND.CN, SP.URB.GROW, NE.CON.GOVT.ZS, TM.VAL.MRCH.R1.ZS, TM.VAL.MRCH.OR.ZS, FP.CPI.TOTL, DC.DAC.JPNL.CD, SM.POP.TOTL, NV.SRV.TETC.CD, NV.IND.MANF.ZS, NE.CON.PRVT.KN, NE.GDI.FTOT.KD, BX.PEF.TOTL.CD.WD, NY.GSR.NFCY.KN, NY.GNS.ICTR.GN.ZS, NE.DAB.TOTL.ZS, FR.INR.LNDP, EG.ELC.COAL.ZS, NV.AGR.TOTL.KN, NE.CON.TETC.KN, NY.GNS.ICTR.CD, NE.GDI.STKB.CD, DC.DAC.AUTL.CD, TM.VAL.MRCH.HI.ZS, DT.ODA.ALLD.KD, SP.POP.0014.TO.ZS, NE.CON.TOTL.KN, IT.MLT.MAIN, FR.INR.RISK, TX.VAL.MRCH.CD.WT, TM.VAL.MRCH.AL.ZS, NE.CON.GOVT.CD, SP.POP.DPND, SP.POP.DPND.OL, SH.MED.PHYS.ZS, NY.GNP.PCAP.CN, NE.IMP.GNFS.ZS, NY.GNP.MKTP.KN, NV.AGR.TOTL.KD, TM.VAL.MRCH.R6.ZS, SP.DYN.CDRT.IN, PA.NUS.ATLS, NE.GDI.TOTL.KD, NE.DAB.TOTL.CN, NE.GDI.FTOT.CN, SH.DTH.IMRT, SP.ADO.TFRT, NE.CON.TETC.ZS, NE.GDI.FTOT.ZS, NV.IND.MANF.KD, SP.POP.1564.TO.ZS, SP.DYN.AMRT.MA, SP.DYN.TFRT.IN, EG.USE.PCAP.KG.OE, EG.ELC.PETR.ZS, NE.CON.TOTL.KD, DC.DAC.PRTL.CD, EN.ATM.CO2E.EG.ZS, NY.GNP.MKTP.CN, DC.DAC.SWEL.CD, BN.TRF.CURR.CD, EG.USE.ELEC.KH.PC, NE.DAB.TOTL.CD, SP.RUR.TOTL.ZS, NY.TAX.NIND.CD, NY.GDY.TOTL.KN, NY.GNS.ICTR.CN, DC.DAC.GBRL.CD, NY.GNP.PCAP.KD, NE.GDI.FTOT.CD, NE.CON.TOTL.CN, NY.GSR.NFCY.CD, NY.GDP.PCAP.CD, TX.VAL.MRCH.R6.ZS, EN.ATM.CO2E.LF.ZS, NV.IND.TOTL.CD, DC.DAC.USAL.CD, NE.EXP.GNFS.KN, NE.GDI.TOTL.CN, NE.CON.TOTL.CD, NV.AGR.TOTL.CD, NE.IMP.GNFS.KN, NE.TRD.GNFS.ZS, SP.DYN.TO65.MA.ZS, SP.RUR.TOTL.ZG, NE.GDI.FTOT.KN, NE.IMP.GNFS.KD, DT.ODA.ODAT.GI.ZS, DC.DAC.CECL.CD, DC.DAC.DNKL.CD, EN.ATM.CO2E.SF.KT, TX.VAL.MRCH.R4.ZS, NY.TAX.NIND.KN, NY.GDP.FCST.KN, EG.USE.COMM.FO.ZS, NY.GNS.ICTR.ZS, NE.RSB.GNFS.CN, NV.IND.MANF.CN, NE.GDI.TOTL.CD, IP.TMK.NRES, SP.DYN.LE00.FE.IN, FI.RES.TOTL.CD, NE.GDI.FPRV.ZS
EAP,80074430096.5749,,13.7914263615168,521840000.0,3535000000.0,,,,0.0,,,0.407665540800642,,,,0.8252862282868141,0.42339243186028,,49.0027600299329,,2367800000.0,353.25255588073196,0.0,6327949636.6045,854114.5771535559,2.8000675732747697,,521840000.0,16.917678848089302,,,,,,21700000.0,,,,12.9276121294028,,34.172870435309704,,25456668993.5973,,33.3155790851628,,,6.467319396665781,0.0,151665806.0,,,,0.6644011668770811,,30000.0,5.650801979475981,0.952728672424787,0.439226286003885,,0.0,6.821910558348769,0.811561534911789,6.4831966128605405,4169450000.0,,43.8349521007819,91.7672429093749,,26606765121.0495,,,9.13987128245784,38.8566024042476,516100000.0,1.7315651659768603,45.549658223693,78542908413.7271,27.8278186093369,-90000.0,2810000.0,,38.863316861610706,,6.821910558348769,,,,,33.3197626127372,,,,,,59785984813.8793,,,,,,168.60061206978202,,80.22757343212491,,6233764498.596721,1.11140513363324,,,,,21900000.0,,,,5871788785.15269,,71.9762346003206,,,,,,38493692586.6167,,26.6359502380059,54617761102.9776,,41843448027.1811,0.0,151149266998.87,12.269578365541802,1889500000.0,57736.059960879196,,,1.15719233043331,,,,,,,,,,285000000.0,,0.5820904404594499,,5.25535856046573,53.2373126989239,,,896492991.0,744827185.0,,,,3.6315790481307797,0.0,,44327433612.2899,,,12.4889437015185,1.7315651659768603,2.9056508151026295,,65530000.0,3654693.0,27113926317.0783,32.853390228,,,,,,,,,,,,,0.0,82.4351718895177,4169450000.0,40.3325267343913,,,,6249855161.53568,1.3556888250696901,9594960257.05266,78.5741852720246,6.48080846167596,,,8.314585054171031,,63737589770.2032,0.7686460005068001,22.9736891968591,,,,,,75.0436305499244,,29.5989004769917,,56.035894217477995,478.53708576309,5.826617630941139,,,,0.0,,,0.0,,,82713572567.921,83.0823211519107,,,,15060000.0,,25557142213.6418,,,89.3196387483802,0.492193702037576,6.47651840545242,31254996374.717,389000000.0,,,,20892550441.8781,,17.4544563366289,29.7393500645121,,,,1.9044016912892898,160000.0,0.0,780492.686237213,0.566287377613125,,,,,,,27401782007.8028,,47.3596073354035,,
ERI,,,,,,,,,,,,0.5472314832509371,,,,,,,50.5540159317321,,,554.849,,,,,,,9.751,,,,,,,2.48685902355506,,,,,,,,,,,,,,137258.0,,,,,,,,,,,,,,,,,35.379,,,,,,,,,,37.3629024390244,,,,,,24.77998,,,,,,,,,,,,,,,,,,,,,,,,,2.3220991107141,,,,,,,,,,85.8965292979498,,,,,123185.0,,,48.011,,,,0.0,,89.7470457095397,,,,,,,,,,,,,,,,,,,,,,,1407631.0,1270373.0,,,,2.32710134971452,0.0,,,,5.4574100178367,,,,,,7703.0,,,,,,,,,,,,,,,,,,45.131358999624204,,,,,,,90.3255988782989,4.42906958034914,,,,,,,25.356,,,,,,119.4878,,,,52.5415396506613,636.297,6.899,,,,,,,,,,,90.249,,,,,,,,,,,,,,,,,,,,17.0315,1.98915342712582,,,,,,,,,,,,,,,,39.446,,
QAT,,,,,,,,0.0,,,,30.4381830095753,,,,,,,43.501236551184796,,,167.574,,,176.016,,,,85.275,,,,,,,,,,,,,,,,,,,,,40343.0,,,,,,,,3.7205605698704303,,,,,0.0,,,,59.189,0.0,,,,,,,,,61.206073170731706,,,,,,66.1912,,,,,,,,,,,1.26806999746386,,,,,,,,,,,,32000000.0,,7.11709074459272,,,,,,,,,,74.2544241918981,,,,,31288.0,,,42.436,,,,0.0,,77.554966165134,,176.016,,,,,,,,,,,,,,,,,,,,,47309.0,6966.0,,,,2.80073558942272,0.0,,,,7.62285924900052,,,,,,14400.0,,,,,,,,,,,,,,,,,,41.4191802828215,,600.0,,126000000.0,,,79.2754556822919,5.02103149039372,,,,,,,9.279,,,,,,91.35,,,,55.78008412775579,229.705,6.971,,,,,,,,,,,14.725,,,,,,,,,,,100.0,,,,,,,,,58.21359,4.23723870680777,,,,,,0.0,,,,,,,,,,63.324,,
LDC,,,30.3654941494577,368470000.0,145000000.0,,,,86000000.0,,,2.8200884743199803,,,,,0.0123443714926379,,50.1336903797293,,1476093000.0,414.17316275495904,,,23700.305012521603,5.315383244822651,,368470000.0,9.61626121218712,,,,,,1200000.0,,,,23.119071765803398,,,,,,,,,17.5048798843557,,23182195.0,,,,,,5900000.0,,0.0983118113538991,0.026082367438908,,,6.23362704988459,0.21674876847290603,8.49376924862757,3259240000.0,,39.099141654281205,19.9408866995074,,,,,,,350350000.0,2.8985301061654,40.2346487255306,,,16630000.0,520000.0,,33.3254320604662,,3.46484063486541,,,,,,,1.2787394940246002,,,,,,,,,,,,67.76772381713221,,3287355628.6372,3.24923496459059,,,,,,,,,,,78.16398718536429,,,,,,,,48.035553585129996,,,,0.0,,32.2761353276474,1425751000.0,15739.681468966399,,,3.5980117783906604,,,,,,,,,3.87362181304516,,,1.52845936414879,,10.219175718621301,,,,241072814.0,217890619.0,,,,2.82566431507693,0.0,,,,,,,1.17878751542078,,22090000.0,6783350.0,,,,,,,,,,,,,,,,72.80361061261041,3259240000.0,42.6322605887806,,,,2925131799.3518896,2.5885902853004503,,83.5461098240774,5.18070555639124,,,,,,3.33312331946564,24.324974972919303,,,,,,156.148441575768,,,,54.542075096142504,459.204277353016,6.65621646481776,,,,,,,270000.0,,,,90.3837387878129,,,,70040000.0,,,,,,1.99894652011466,76.9261083743843,,144520000.0,,,,,,,29.219995332045396,,,,,3080000.0,100000.0,,2.47069789886172,,,,,,,,,41.4499528559768,,
UZB,,,,,,,,,,,,,,,,,,,51.79376692077311,,,168.6378,,,,,,,33.978,963900.0,,,,,,,,,,,,,,,,,,,,2986494.0,,,,,,,,,,,,,,,,,55.467,,,,,,,,,,58.8855365853659,,,,,,64.90485,,,,,,,,,,,,,,,,,,,,,,,,,2.71262266927243,,,,,,,,,,57.883992111478904,,,,,963900.0,,,46.977,,,,0.0,,32.2753034159787,,,,,,,,,,,,,,10.966504093751901,,,,,,,,,8789492.0,5802998.0,,,,6.002041983768799,0.0,,,,3.48078335612795,,,,,,,,,,,,,,,,,,,,,,,,34.4618665106015,,,,,,,67.96534248564849,10.081350374169698,,,,,,,13.7,,,,,,36.704,,,,59.5360915056297,315.582,6.707,,,,,,,,,,,66.022,,,,,,,,,,,,,,,,,,,,49.02623,2.31957921486471,,,,,,,,,,,,,,,,62.475,,
CPV,,,,,,,,0.0,,,,3.26864904406967,,,,,,,53.065007216433706,,,355.242,,,22.002,,,,16.679,,,,,,,28.75000002875,,,,,,,,,,,,,,33744.0,,,,,,,,0.108750667272979,,,,,0.0,,,,47.693,0.0,,,,,,,,,48.8564146341463,,,,,,43.85155,,,,,,,,,,,0.0885760458333922,,,,,,,,,,,,12131500.0,,1.19985826084327,,,,,,,,,,79.80028637473909,,,,,,,,48.011,,,,0.0,,,,18.335,,,,,,,,,,,,,,,,,,,,,202316.0,168572.0,,,,5.03865240514838,0.0,,,,2.7886422406393905,,,,,,6613.0,,,,,,,,,,,,,,,,,,42.146444176436894,,188.0,,10660200.0,,,89.3404958213621,9.54020944662293,0.0765306130051613,,,,,,20.117,28.700086593627898,,,,,116.637,,,,52.814903418414794,409.786,6.885,,,,,,,,,,,83.321,,,,,,,,,,,83.3333333333333,,,,,,,,,38.08257,0.88483233801249,,,,,,0.0,,,,,,,,,,50.078,,
MEA,,,39.1530076338328,1011820000.0,906000000.0,,,,0.0,,,3.60447887549402,,,,,0.526273501526595,,49.3719787349934,,4876210000.0,303.145244385992,0.0,,102252.41763774301,2.2907134844479597,,1011820000.0,34.951333965345995,,,,,,385200000.0,,,,10.817827780181698,,,,,,,,,16.4470512614495,0.0,36878076.0,,,,,,61140000.0,,0.96910107445172,0.970015647398287,,0.0,5.78900851679254,4.73576579485524,8.2315603406717,8422310000.0,,46.1247574047346,3.44419330534926,,,,,,,974730000.0,3.5027203504361,46.713328604602296,,,60820000.0,10000.0,,44.375332902331294,,2.27382291499277,,,,,,,1.9350940748346799,,0.7632764859905429,,,,,,,,,,69.53237988108629,,6136123809.230479,7.7976860035352695,,,,,0.0,,,,,,80.1132625250483,,,,,,,,47.308487699915,,,,0.0,,32.5630963028404,2489200000.0,76353.7055106388,,,3.5662943146419,,,,,,,,,16.3894369640932,3000000.0,,9.58956151653672,,2.01269484171621,,,,105512645.0,68634569.0,,,,3.71757057319342,0.0,,,,,,0.49628707541307704,5.975952635345889,,90000.0,4293431.0,,,,,0.0,,,,,,,,,,0.0,79.70349923403629,8422310000.0,42.8258267660796,,578741.0,,5319659629.1305895,4.57732542281813,,87.2135401402759,6.95437116241508,,,,,,2.13895627956958,19.855505834433398,,,,,,136.01626221370302,,,,53.4566026607271,345.455292348674,6.86009984881001,,,,0.0,,,0.0,,,,65.0486660346539,,,,34470000.0,,,,,,2.2939096898602003,75.54263983066049,,433000000.0,,,,,,,40.3243045915443,,,,,0.0,0.0,,5.81713000160694,,,,,,,,,47.3436728809376,,
GRC,4446528164.67559,0.9606433479184091,20.357455670497103,,264000000.0,,46.986330441775294,0.0,,47117480631.1521,-1238367175.79514,0.630061601889165,86.6152011506662,,18.7928669410151,-7.64743163167333,1.28015755785327,1560652632.09351,51.14491133007179,,698300000.0,128.1216,,718524774.933093,9405.855,0.27208935987398003,0.0,,55.936,1813686.0,,,1.6604770747036102,31.687242798353896,,30.000300003000003,,9313045932.56174,13.1462122297007,47286165740.2807,,,,,,-38063820.6581705,8765846598.02381,19.1531265386509,,4660434.0,551.0,5119.11929053347,28460000000.0,,9439.0,,0.20451132096661198,1.12892048165296,1.26020335099527,48.3,,,0.0,7.04086656819301,,4633600.0,65.9,33.177387914229996,-340045201.376665,,,63259704.0,8.51179975791386,,,,68.1639024390244,4499158135.8359,,,,0.0,76.89981,,0.0,5177.011674433979,43868011464.7286,33321754.0,,,,5.800000190734861,1271.0,2.18076464639883,,,694.0,,391477184.0,42651094170.92,,5520.087965385849,26.474622770919105,73.8060068931561,,702000000.0,2.85573609059577,0.7227565934363629,,,79.6943231441048,,,,164599999.985,378479573.556429,,40.4225592725614,,21.9478737997257,8.0,,1813686.0,,,18.9,,0.0,,0.0,45991854903.4044,38.916676000561296,203100000.0,5463.83,20.3056768558952,0.9602194787379951,4.46799369898324,39814560.0,0.0,55.8,2531.0,12.401746724890803,,0.9178596507540799,,21.7684333076284,,,,0.0,0.0492368291482029,,,425014235.797418,8331725.0,3671291.0,,,,8.151035218434089,0.0,1396828171.9658802,,,1.38643421221443,10.170339837736199,0.0429614778748389,8.36316769296864,1.12028437358028,,52495.0,,,,11010902511.7571,,,,,,53.3624454148472,,,,,,78.4906200773307,,26.439982452986804,,181734.0,,203200000.0,1.31748532149506,452227025.328164,52.8842062228414,12.46164695028,1.3,47.5424697766669,16.159231389587198,43133437593.1735,,1.31748532149506,7.3,0.0880410894751549,,421415134.0,74233672.0,8269.0,17.2776,,18.962451717237197,,65.4089823285791,204.2298,2.23,289.057068014127,26.331877729257602,,,3.9055280308793097,396110784.0,,,241.726653244076,4786573366.05226,44.064,,42613030350.2618,,,5655.1891272398,843170756.3199639,,52629971.1603137,533.686381232649,0.196947316592811,58.0896686159844,,,1434891992.62405,,,,2651809286.4326,24.6710311475011,65.681,-0.11343794232923901,9501714648.04707,2854963468.96978,,,,3120.617,2.70802560315116,,,98.3110386223895,,-29937950.0,,,1260.0,70.541,242101199.98282298,
BEL,11658722590.99,15.6524226041993,66.57676207167461,,92000000.0,,1578.69957040425,62.339,,104802406489.30199,-1279256555.63864,4.8238982971411195,39.3091272203929,,23.458382180539303,-0.6999825608458891,,26988845295.3819,51.0221088132099,,,109.744,,4488686802.63416,91000.272,,0.0,,92.46,1484676.0,,,0.0641396127540527,8.21805392731536,,50.00000004899999,,23952830624.0525,,105217413229.835,,,,,,1481932893.8824599,22253549852.8183,,,8463316.0,,9944.366843695308,68943000000.0,,5614.0,,0.8794193030872058,9.94159407412845,,29.5,,,0.0685041908446164,,,184591360.0,66.78,74.68165699548679,-81609024.95433009,,-14878990.0,5563581952.0,37.8006916562682,,,,69.70195121951221,11807650531.4178,,,,0.0,80.06042,,,10073.204596296899,92968106369.0164,5462430208.0,,,,,1980.0,8.5253173136053,3.1875,,,,14450609152.0,91025652515.7297,,11304.725788060901,32.063305978898,,,3970000000.0,,0.6577114966108211,,-12004339.403235901,98.8648363252376,,,,336379999.91562,4407077777.67983,,37.235690177188296,,33.200468933177,,,1484676.0,,,16.8,,0.0,,0.0,103477683149.032,17.5424857112744,,20784.556,1.1351636747624099,3.0715123094959,,2240473600.0,0.277191129883844,33.9,3214.0,5.01583949313622,,15.875315092636,,16.219782423947898,3000000.0,,,0.0,,,,1050225546.92435,9153489.0,690173.0,,,,11.9855746303592,0.0,24869206408.0166,,,0.7594237701671469,15.5043540132695,,,15.555560260588901,,441555.0,,,,,,,,,,85.3550686378036,,,,,,,,23.8806515528639,,779262.0,,3792000000.0,,1807609623.9321198,55.9240831836862,18.688393006497897,1.3,1598.8657999152,38.5006742171141,92204967466.9531,,,12.4,1.23946762084961,,14551760896.0,,4942.0,27.1146,,,,64.1337738167769,209.304,2.54,2519.49731954668,13.2325765575502,,,3.9458641201956897,14635200512.0,,,1576.3388146312302,11740331615.9443,7.54000000000001,,92507585409.6122,,,11449.4491105307,,,148927940.427737,1273.69165910289,,22.8401031592521,,,23387273514.1341,,,,25329727367.4208,76.30136587338241,66.49649,-0.581205058003442,,28728575376.1854,,,,67960.511,,,,99.9220585763079,,-101151744.0,,,1234.0,72.77,1526945820.44899,
WBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01545,,,,,,,,,,,,,,,,,,,
ECS,432682037753.43604,,31.088708805525798,231470000.0,7227000000.0,,,,0.0,,,,30.1234050131888,,22.6260954235638,-0.174420820195085,3.13686838983642,,52.595382106909504,,52855260000.0,126.707013164529,0.0,80262304256.3803,,1.7513867115590802,2.5609003409713598,231470000.0,55.378977445327905,,,,3.5011103762715696,12.643622200584199,6000000.0,,,958362576480.408,10.1018138970464,,,,,,,,,10.8952026369216,0.0,369124164.0,,,2889581475770.64,,,43960000.0,,,2.9175147374168597,,0.0,,2.59896127893071,20.024413786687102,1756430000.0,,64.0947353561549,67.1151080057876,,,,,19.435708226150602,,231630000.0,,67.0300272167932,,,4710000.0,0.0,,76.3425267676206,,1.96180434414219,,,,,,,,,5.45138509328837,,,,,,,,6547.96487282163,30.330087633885103,69.0803835763913,,65906121273.8381,5.984742006333129,,,,,-900000.0,,,,78334307872.1799,,44.1274993173718,,30.6567672833496,,,,,,22.1415986672139,,2208000000.0,,0.0,4370694741077.68,15.759130328210599,48153120000.0,,,3.7439143135345696,4.68114242555992,,,,,9.462629742709769,,,,14.562977440618699,4188000000.0,,0.346777233117477,,2.55194263632346,,,,667489033.0,297417869.0,,,,8.4215135649351,0.0,,,,,14.067450727692599,1.4675928185766203,16.116617343288098,,10000.0,13355532.0,,,,,,,,,,,,,,,700000.0,73.7815687596655,1756430000.0,28.0385741551938,,24816993.0,,59624941863.8947,6.807628985270339,63264987577.5292,57.77466649419271,13.253895373926401,,,19.610129046345698,,,4.55695421799079,10.3529959403607,,,,,,42.0300522262526,,,,63.5399122798711,225.612570923597,2.8360029902212296,,,,0.0,3.3208366426295095,,0.0,,,435302219039.766,44.621022554672095,,,,20150000.0,,,,,648.223440928709,5.2852442375488895,27.789562641649603,,157000000.0,,,,,,39.04583727249621,62.854799543953895,,,485593246896.416,,0.0,0.0,,6.0393386762893,,,93.75287612951179,,,,,,70.140307389786,,
ARB,,,47.242123160500796,881990000.0,538000000.0,,,,,,,2.9906371279862403,,,,,0.449611147116008,,49.61296007297771,,3924800000.0,298.935703480322,,,59563.9892169935,2.7695678760701203,,881990000.0,31.285384211605397,,,,,,354000000.0,,,,12.471973094170401,,,,,,,,,16.4695398574206,,28937699.0,,,,,,2060000.0,,0.6439635478877049,1.11343253159397,159.950233564465,,5.94215813350616,5.041291753975099,9.02867790019443,7296220000.0,,45.8629492346331,4.72698138789597,,,,,,,845270000.0,4.22951487973909,46.847058559012794,,,71540000.0,,,44.769226869581004,,2.2602073882047997,,,,,,,1.9296220724398703,,0.6167005703199,,,,,,,,,,68.5596241088788,,5130862535.56409,8.5102073882048,,,,,,,,,,,81.02332950839141,,,,,,,,47.697888095096395,,,,0.0,,33.7129877968159,2468800000.0,49541.707291032304,,,4.74164288626172,,,249.36022483248402,,,,,,14.644958059548399,3000000.0,,9.53544947321017,,2.7908295528191798,,,,92495902.0,63558203.0,,,,3.53546477371962,0.0,,,,,,0.580921320831635,5.872910721565431,,50000.0,3324685.0,,,,,,,,,,,,,,,,77.42560130452509,7296220000.0,43.1760796812111,,406833.0,,4645918768.64097,6.028332653893191,,87.7976011532547,6.634579191565161,,,,,,2.38993069710558,19.7544519237187,,,,,,133.56090740552298,,,,53.2884555450693,357.705583991762,6.92402738655897,,,,,,,,,,,68.71461578839461,,,,42550000.0,,,,,,2.03742709008425,84.8514729446567,,375000000.0,,,,,,,39.516459951616795,,,,,70000.0,,,6.37961762799741,,,,,,,,,47.883245863348506,,
AGO,,,,-50000.0,,,,0.0,,,,2.31630835592933,,,,,,,50.9867300189495,,127500000.0,500.886,,,550.05,0.549019607843137,,-50000.0,10.435,256496.0,,,,,,2.86684433333333e-08,,,6.431372549019611,,,,,,,,,5.6772100567720996,,550013.0,,,,,,,,0.10435710106389,,,,6.4882400648824,0.0,,-390000.0,,31.538,22.6666666666667,,,,,,,,2.6666666666666696,32.9848292682927,,,,,,24.26719,,,,,,,,,2.06146168708801,,0.13423310728902302,,,,,,,,,,87.83454987834551,,128000000.0,0.48661800486617995,1.8030054521921497,,,,,,,,,,83.51588901272609,,,,,219427.0,,,54.423,,,,0.0,,39.894875212040404,123300000.0,348.365,,,0.47058823529411803,,,,,,,,,4.866317424685691,,,-0.009486146810643609,,,,,,5270844.0,4720831.0,,,,2.62747294361207,0.0,,,,4.967043979190669,,,,,,122089.0,,,,,,,,,,,,,,,,90.9019607843137,-390000.0,44.3130739593128,,6666.0,,124000000.0,0.0,,88.4678302602263,4.9519412475001605,0.0670681074261665,,,,,2.6666666666666696,32.356,2.86684433333333e-08,,,,,234.684,,,,53.059453097075206,565.41,7.379,,,,,,,,,,,89.565,,,,,,,,,,6.4882400648824,63.3333333333333,,,,,,,,,19.37674,1.4407983204966899,,,,,,124.678,0.48661800486617995,,,,,,,,,34.504,,
