Country, NY.GDP.MKTP.CD, NE.DAB.DEFL.ZS, TG.VAL.TOTL.GD.ZS, DT.ODA.ODAT.CD, MS.MIL.MPRT.KD, NE.CON.PETC.CN, AG.LND.AGRI.K2, EN.ATM.CO2E.GF.KT, NV.MNF.OTHR.ZS.UN, DC.DAC.BELL.CD, NY.GNP.MKTP.KD, NE.RSB.GNFS.KN, NY.GDP.MKTP.KD.ZG, SP.DYN.LE00.FE.IN, EG.IMP.CONS.ZS, SP.POP.DPND, NE.CON.PETC.KD, EN.CO2.BLDG.ZS, NE.RSB.GNFS.ZS, AG.LND.CROP.ZS, NY.GDP.MKTP.CN, NE.EXP.GNFS.KD, SP.POP.TOTL.FE.ZS, EG.ELC.COAL.ZS, TM.VAL.MRCH.WL.CD, SP.DYN.AMRT.FE, TM.VAL.FUEL.ZS.UN, DC.DAC.KORL.CD, NV.AGR.TOTL.CN, NE.IMP.GNFS.CD, EN.ATM.CO2E.KT, TM.VAL.MRCH.R5.ZS, TM.VAL.AGRI.ZS.UN, DT.ODA.ALLD.CD, SP.URB.TOTL.IN.ZS, NY.GDP.PCAP.CN, EN.POP.DNST, NY.GDP.FCST.CN, TX.VAL.FUEL.ZS.UN, NY.GDP.FCST.CD, EG.USE.COMM.CL.ZS, FR.INR.LNDP, NE.IMP.GNFS.KD.ZG, NV.MNF.TXTL.ZS.UN, AG.PRD.FOOD.XD, PA.NUS.FCRF, NE.GDI.FPRV.CN, AG.LND.ARBL.HA.PC, NE.CON.GOVT.KD, NY.GNS.ICTR.GN.ZS, TM.VAL.MRCH.RS.ZS, NE.DAB.TOTL.KD, NE.EXP.GNFS.KD.ZG, NY.GDS.TOTL.ZS, NE.GDI.STKB.KN, NY.GDS.TOTL.CD, AG.LND.TOTL.K2, NV.SRV.TETC.ZS, EN.CO2.TRAN.ZS, NY.TTF.GNFS.KN, NE.CON.GOVT.KN, NY.GDP.PCAP.KN, DC.DAC.FRAL.CD, SP.URB.TOTL, IP.PAT.NRES, TX.VAL.MRCH.RS.ZS, SP.POP.DPND.YG, NY.GDY.TOTL.KD, NE.IMP.GNFS.KD, DT.ODA.ODAT.GN.ZS, SH.DTH.MORT, TX.VAL.MRCH.R1.ZS, DC.DAC.DEUL.CD, IP.PAT.RESD, EN.ATM.CO2E.PC, NE.GDI.TOTL.KD, NV.MNF.FBTO.ZS.UN, SP.DYN.IMRT.IN, NV.SRV.TETC.CD, DC.DAC.NORL.CD, TX.VAL.MRCH.WR.ZS, EN.ATM.CO2E.GF.ZS, TX.VAL.MRCH.OR.ZS, DT.ODA.ODAT.KD, DC.DAC.SWEL.CD, SP.DYN.LE00.MA.IN, NV.MNF.MTRN.ZS.UN, EN.ATM.CO2E.SF.ZS, NE.RSB.GNFS.CD, NV.IND.MANF.CD, NY.TRF.NCTR.CN, NY.GNP.ATLS.CD, NE.IMP.GNFS.CN, TM.VAL.MRCH.AL.ZS, NV.IND.TOTL.ZS, AG.LND.AGRI.ZS, DC.DAC.TOTL.CD, TM.VAL.MRCH.WR.ZS, SP.DYN.LE00.IN, NY.GNP.MKTP.CD, NV.AGR.TOTL.ZS, DC.DAC.ITAL.CD, DC.DAC.CANL.CD, EG.ELC.NUCL.ZS, NY.GDP.PCAP.KD.ZG, TX.VAL.MRCH.R5.ZS, NV.IND.TOTL.CN, TX.VAL.FOOD.ZS.UN, NY.GNP.PCAP.KN, NE.DAB.TOTL.KN, NE.EXP.GNFS.CN, NE.CON.TETC.CN, NY.GNS.ICTR.CN, NE.GDI.TOTL.ZS, NY.ADJ.ICTR.GN.ZS, AG.AGR.TRAC.NO, IP.TMK.RESD, FR.INR.DPST, NV.SRV.TETC.KD, TM.VAL.MRCH.R3.ZS, TX.VAL.MRCH.R3.ZS, NY.GDP.MKTP.KN, NE.GDI.STKB.CN, NE.CON.TETC.CD, EN.CO2.ETOT.ZS, TX.VAL.MRCH.HI.ZS, NV.SRV.TETC.KN, TM.VAL.MRCH.CD.WT, TX.VAL.MRCH.AL.ZS, NY.GDP.DEFL.KD.ZG, SP.POP.GROW, NY.GDS.TOTL.KN, NY.GDP.DISC.KN, NY.TRF.NCTR.CD, EG.ELC.FOSL.ZS, DC.DAC.NLDL.CD, NV.IND.MANF.KD.ZG, NE.CON.TETC.KN, FI.RES.XGLD.CD, NE.EXP.GNFS.CD, NY.GDS.TOTL.CN, SP.DYN.TO65.MA.ZS, SH.DYN.MORT, EN.CO2.MANF.ZS, FR.INR.LEND, NE.CON.PETC.ZS, EN.URB.LCTY, NV.IND.TOTL.KD, NE.CON.TETC.KD, SP.DYN.CBRT.IN, TX.VAL.MANF.ZS.UN, EG.ELC.RNWX.KH, NE.CON.PETC.CD, NY.GDP.MKTP.KD, EN.URB.LCTY.UR.ZS, TX.VAL.MRCH.WL.CD, EN.ATM.CO2E.LF.KT, TM.VAL.MANF.ZS.UN, BX.PEF.TOTL.CD.WD, EN.CO2.OTHX.ZS, TM.VAL.MRCH.R4.ZS, NE.CON.GOVT.CN, NY.GNP.PCAP.KD.ZG, AG.LND.CREL.HA, IP.TMK.TOTL, NV.IND.TOTL.KN, NY.GDP.DEFL.ZS, NY.GDP.FCST.KD, EN.URB.MCTY.TL.ZS, AG.LND.ARBL.ZS, BN.TRF.CURR.CD, MS.MIL.XPRT.KD, NE.GDI.TOTL.KN, DT.ODA.ODAT.PC.ZS, EG.ELC.RNWX.ZS, NE.CON.GOVT.KD.ZG, EG.USE.CRNW.ZS, FP.WPI.TOTL, NE.CON.PRVT.KD, NY.TRF.NCTR.KN, SP.POP.TOTL, SP.RUR.TOTL, NE.CON.PETC.KN, NE.CON.PRVT.PC.KD, NE.CON.PRVT.CN, EN.ATM.CO2E.KD.GD, SP.POP.65UP.TO.ZS, NY.EXP.CAPM.KN, NE.CON.PRVT.CD, NY.TAX.NIND.CN, SP.URB.GROW, NE.CON.PRVT.PC.KD.ZG, AG.LND.ARBL.HA, NE.CON.GOVT.ZS, TM.VAL.MRCH.R1.ZS, TM.VAL.MRCH.OR.ZS, FP.CPI.TOTL, DC.DAC.JPNL.CD, EN.URB.MCTY, NV.IND.MANF.ZS, DC.DAC.CECL.CD, NE.GDI.TOTL.CD, NE.GDI.FTOT.ZS, NY.GSR.NFCY.KN, NE.CON.PRVT.KN, NE.GDI.TOTL.KD.ZG, NE.DAB.TOTL.ZS, NE.GDI.FTOT.KD, NV.AGR.TOTL.KN, NV.SRV.TETC.CN, NY.GNS.ICTR.CD, NE.GDI.STKB.CD, DC.DAC.AUTL.CD, TM.VAL.MRCH.HI.ZS, DT.ODA.ALLD.KD, SP.POP.0014.TO.ZS, NE.CON.TOTL.KN, FR.INR.RISK, FR.INR.RINR, TX.VAL.MRCH.CD.WT, AG.SRF.TOTL.K2, NE.EXP.GNFS.ZS, NE.CON.GOVT.CD, SP.DYN.TO65.FE.ZS, SP.POP.DPND.OL, SH.MED.PHYS.ZS, NY.GNP.PCAP.CN, NE.IMP.GNFS.ZS, NY.GNP.MKTP.KN, EG.ELC.NGAS.ZS, NV.AGR.TOTL.KD, TM.VAL.MRCH.R6.ZS, SP.DYN.CDRT.IN, PA.NUS.ATLS, NE.GDI.FTOT.KD.ZG, NE.DAB.TOTL.CN, NE.GDI.FTOT.CN, SH.DTH.IMRT, AG.PRD.CROP.XD, SP.ADO.TFRT, NE.CON.TETC.ZS, TX.VAL.MMTL.ZS.UN, NE.CON.TETC.KD.ZG, NV.IND.MANF.KD, SP.POP.1564.TO.ZS, SP.DYN.AMRT.MA, SP.DYN.TFRT.IN, AG.PRD.LVSK.XD, EG.ELC.PETR.ZS, TM.VAL.FOOD.ZS.UN, EG.USE.COMM.FO.ZS, NE.CON.TOTL.KD, TX.VAL.AGRI.ZS.UN, EN.ATM.CO2E.EG.ZS, NY.GNP.MKTP.CN, NY.GDP.DISC.CN, NY.GNP.MKTP.KD.ZG, EG.USE.ELEC.KH.PC, NE.DAB.TOTL.CD, SP.RUR.TOTL.ZS, NY.TAX.NIND.CD, SH.MED.BEDS.ZS, NY.GDY.TOTL.KN, AG.PRD.CREL.MT, NV.MNF.CHEM.ZS.UN, NV.IND.TOTL.KD.ZG, FP.CPI.TOTL.ZG, NY.GDP.PCAP.KD, NY.GNP.PCAP.KD, NE.GDI.FTOT.CD, NE.CON.TOTL.CN, NY.GSR.NFCY.CD, NY.GDP.PCAP.CD, TX.VAL.MRCH.R6.ZS, NY.GNP.PCAP.CD, EN.ATM.CO2E.LF.ZS, NV.IND.TOTL.CD, DC.DAC.USAL.CD, NE.EXP.GNFS.KN, NV.SRV.TETC.KD.ZG, NE.GDI.TOTL.CN, NE.CON.TOTL.CD, NV.AGR.TOTL.CD, AG.YLD.CREL.KG, NE.IMP.GNFS.KN, NE.TRD.GNFS.ZS, EG.ELC.LOSS.ZS, SP.RUR.TOTL.ZG, NE.GDI.FTOT.KN, NV.AGR.TOTL.KD.ZG, DT.ODA.ODAT.GI.ZS, NY.GSR.NFCY.CN, EG.ELC.HYRO.ZS, EG.USE.PCAP.KG.OE, DC.DAC.DNKL.CD, EN.ATM.CO2E.SF.KT, NE.CON.PRVT.KD.ZG, TX.VAL.MRCH.R4.ZS, NY.TAX.NIND.KN, AG.LND.TRAC.ZS, NY.GDP.FCST.KN, NE.CON.PETC.KD.ZG, NY.GNS.ICTR.ZS, NE.RSB.GNFS.CN, NV.IND.MANF.CN, DC.DAC.GBRL.CD, DC.DAC.CHEL.CD, IP.TMK.NRES, TM.VAL.MMTL.ZS.UN, FI.RES.TOTL.CD, NV.IND.MANF.KN, NE.GDI.FPRV.ZS
BLR,,,,,,,,,,,,,,71.908,,62.683413901539204,,,,,,,54.4943168452818,,,104.983,,,,,,,,,35.822,,41.5955038453954,,,,,,,,112.8,,,,,,,,,,,,202840.0,,,,,,,3022385.0,,,49.35108706822929,,,,,,,,,,,,,,,,,,,66.215,,,,,,,,,,,,,68.9920731707317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01618823177623,,,,,,,,,,,65.66627,,,,,646207.0,,,21.815,,,,,21.3806976940396,,,,,,,,,,,,,,7.65899290193751,,,,,,,,,,,,8437232.0,5414847.0,,,,,8.195261381270571,,,,4.30511265634932,,,,,,,,646207.0,,,,,,,,,,,,,,,,,30.335656603901,,,,,207600.0,,,78.24076,13.332326833309901,,,,,,,,9.351,,,,,,102.2,17.3916,,,,,61.469082014828395,199.643,2.4,117.1,,,,,,,,,,,,64.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7736054488766159,,,,,,,,,,,,,,,,,,,,,,,,
SRB,,,,,,,,,,,,,,,,,,,,,,,,,,157.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88360.0,,,70.14819,,,,,,,,,,,,,,,,66.77,,,,,,204.2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADO,,,,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.872,,34.9148936170213,,,,,,,,,,,0.0609384521633151,,,,,,,,,470.0,,,,,,,10810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.31914893617021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.50830528740628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1276595744680904,,,,,,,,,,,16410.0,5600.0,,,,,,,,,10.2384170257471,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32091309409483504,,,,,,,,,,,,,,,,,,,,,,,,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCN,99474308864.6619,,19.6710212208627,898830000.0,729000000.0,,5720717.0,35318.288040881096,,0.0,568399911162.905,,3.08129522482434,59.5294939348136,,89.07446222946209,335636173832.398,,-0.504096270688622,0.7118668525713859,,67726883217.5442,50.0341354729654,,8786240000.0,238.691393612665,6.45875287489153,0.0,,15366594920.2567,319198.621006102,0.6183304803875149,4.52408865132712,898830000.0,51.674472783085605,,11.946052417367499,,12.8723154348381,100981951619.825,,,1.2218864993818799,,26.6298281549863,,,0.384259161155084,72868790871.4794,,5.412645227082349,576196287366.291,4.895464944110441,18.6991534593575,,19456733539.9672,20071164.4,,,,,,103700000.0,123898089.0,,12.6288948535181,81.0242428338126,498546760490.706,67484040632.2543,0.916226440930449,,0.28363729966717893,36350000.0,,1.33126349189913,102702289078.012,,105.495001358806,,0.0,1.6558521897917802,10.4281979414466,4.3521551250006905,6239950000.0,110000.0,55.470170323202,,8.26247733000448,,,,98301123206.0693,,1.97649961758386,,28.5029240733426,809230000.0,2.26212805477656,57.449861337528105,98101294597.7871,,19910000.0,34860000.0,,0.24902366772762696,0.0752299647862768,,42.864426949144004,,,,,,19.2032497300461,,445319.0,,,,5.13252540335798,5.18759405016375,,,80017575324.6947,,81.3630978316894,,10952277436.4932,0.27855419393837605,2.7749834150347104,2.8252360506613905,,,,,14300000.0,,,,15735962813.9952,,51.2561806455317,147.27913559028,,,71.63498265947919,,,473496257505.401,40.6638996498759,7.9885215893613495,,73915652966.1207,585580208143.313,27.6013239791518,9836506000.0,210562.889571252,73.6358489874184,,,0.195419200932367,,-0.20643174291092198,40600968.0,,,,,,4.587907346415401,,,,3.74869904090476,,7.56236936462302,,,300057785187.138,,239771182.0,115868437.0,,1251.43389912111,,0.545098035362531,3.75681403224549,,73241562277.8128,,4.44582844092479,0.526846407951354,,9.6703934964514,0.0967421786793896,3.0265506064027403,,8650000.0,,,1140000.0,19406572945.2262,,,,-0.639159363700799,,,,,,,-20000.0,89.2986761117383,6239950000.0,43.0772761063651,,,,11409551517.87,20452622.4,12.277705522303501,10282847039.9125,59.0518780145481,7.066208887142251,,,12.7818017929921,,,,0.160705830935645,12.135215534209301,,,,,,30.3318493411915,106.374058285301,,22.090701440194,3.30470445981679,,53.1659098613894,295.495979058376,5.90639467308573,27.039617445932397,,11.298238087626801,,399063698701.677,13.257427489797001,,,,2.61297212372973,,99430496199.6925,48.3255272169143,,,,53129887.0,,,,2442.2459916109196,2370.5931064013603,,,,414.87182919531097,0.39038251997203105,409.978890649458,65.750913584919,,560000000.0,,,,,,1308.58661862887,,25.0595073152956,,1.14710147011226,,,4.631575098482821,,,,0.0,27510.2213636917,3.3669671132617904,0.255171907585885,,48.8926340290511,,3.31042981601482,,,,28970000.0,1260000.0,,3.5294585610938705,,,
BGD,5319458351.12372,1.9246427960652501,,,,21671628700.0,94800.0,,,,,-165468209152.0,-0.45589428993871206,48.009,,83.251631724066,,,-1.67279281881488,2.11262195590382,25533401100.0,610262309.6009611,48.4745823045673,,,276.528,,,14591488000.0,620050850.361393,,,,,5.727,486.04873031686304,403.56914035491997,25533401100.0,,5319458351.12372,,,16.947108697201198,,39.72,,,0.163803063602702,,,,20791841715.4175,4.83060889274051,8.182835854170639,,435282545.203426,130170.0,35.048738963333804,,252767757877.93698,,19936.136834664198,,3008542.0,,,78.33772713202029,17548000000.0,5317977432.110471,,590623.0,,,,,444618258.10965997,,163.7,1864403071.7486103,,,,,,,47.391,,,-88983517.29744609,285087405.33831096,,,2976244200.0,,7.80459286326724,72.827840516248,,,47.6924634146342,,57.146668173399,,,,-3.3020196503851302,,1992778000.0,,,1348848838500.0,2549123300.0,23444044800.0,,9.85562867298552,,850.0,,,8577074232.1825905,,,1047297002200.0,,4884175805.92029,,,557420158300.0,,,5.16405902180732,2.9008302907742407,,,,,,5.4693529684593205,1320404090500.0,,531067333.06394696,2089356300.0,43.38415,245.6,,,84.8756051539096,667926.0,2014665865.2364898,20133212049.0518,49.141,,,4514922466.42644,16084126592.9079,22.2009863914148,,,,,,,1772416100.0,,9170275.0,,131798696000.0,2.43802866296412,16141564970.5481,2.40402934597082,66.1058615656449,,,28444748000.0,,,,,,25639074665.4021,,52532595.0,49524053.0,,488.06031122966795,21671628800.0,,2.68150659604765,291150891877.937,4514922487.25977,,6.98157013446882,1.91163914538741,8605000.0,6.9415589919198,,,,,1262899.0,5.35933146798841,,524266062.50087196,,,1649144075200.0,-23.493379044380003,101.672792818815,,338369604500.0,8949135100.0,,,,,,42.7487201041563,1473643906800.0,,,,148460.0,9.983485122160241,369253339.493858,43.37039,4.91390459204579,,,11.656277940975098,,,5295196572.081389,,18.788,4.800000190734861,,25960522000.0,,396838.0,41.89,206.9088,91.81716414582941,,4.0529159042146095,1357991287.59833,54.569773299796104,274.735,6.825,34.79,,,,22837760763.9391,,,,-100.0,,,5408441868.42117,94.273,,,1300064760077.94,16042664.0,,3.91926614314035,,306.17422560046697,,,,,101.26014812563,,,,415162066.836275,,38383134000.0,0.638984920366894,2516477200.0,,3039893212.5388303,1749.42,339934970300.0,21.6397630631354,,2.65821353868496,,-3.36468893192949,,,,,,,4.9112188640915,,,0.9877977919814059,1047297002200.0,,,-427120900.0,1368419600.0,,,,,,88374833200.0,
LIE,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89,,110.7625,,,,,,,,41.94,,,0.22570815934995997,,,,,,,,,160.0,,,,,,,3525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,,,,,,,,,,,,,453.0,179.0,,,,,,,,,,,,,,2.42159177407906,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,225.0,,,,,25.0,,,,,,,,,,,17722.0,14197.0,,,,,,,,,1.3710583238507599,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,8.1,,,,,,41.83,,,,,,,,,41.95,,,,,,,,,,,,80.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68415000595472,,,,,,,,,,,,1132.5,,,,,,,,46.0,,,,
LBY,,,,26140000.0,3000000.0,,115850.0,0.0,,20000.0,,,,48.77,,87.0905915974918,,,,0.156290848744558,,,48.63442310240929,,238500000.0,326.773,3.69697732232023,,,,1463.133,1.71907756813417,1.06632859148923,26140000.0,29.998,,0.9048450163110809,,98.717464177731,,,,,,14.99,0.35714299899999996,,1.0740457166617199,,,9.05660377358491,,,,,,1759540.0,,,,,,,477601.0,,4.48071216617211,80.2878785030036,,,,16652.0,,320000.0,,0.9189893166996519,,,140.9,,,1.4540059347181,0.0,,180030000.0,,46.205,,1.7543859649122802,,,,,,2.47379454926625,,6.5841072098389395,25540000.0,2.26415094339623,47.4562195121951,,,-10000.0,,,,0.0,,0.8338989402236429,,,,,,,,2800.0,28.0,,,0.0,,,,,,94.0652818991098,,238840000.0,1.4540059347181,,3.5751577858275403,,,,,,,,114959999.99623999,,,38.78055,230.7,,,,202292.0,,,50.489,0.00231532951078502,,,,42.355857713865795,337000000.0,1441.131,80.42898942044219,,,2.26415094339623,,,503000.0,364.0,,,,12.705898018417098,0.971844914011617,,,,16.4184532359867,,,,,,,1592111.0,1114510.0,,,,,3.63605301389162,,,,6.65213581178521,,1710000.0,,,,,,202292.0,,,,,,,,,,,,,,-40000.0,88.67924528301891,180030000.0,42.9139048722106,,,,373800000.0,1759540.0,,,44.59901,6.80271309448826,,,,,,,0.335429769392034,19.66,,,,,10454.0,15.91,121.2174,,0.0807524991544247,,,53.4500421138978,380.612,7.402,13.87,,13.8675273102988,,,0.365568785928394,,,,,,,70.002,,,,128400.0,,,,,,,,,,0.445103857566766,,98.49624060150379,,16000000.0,,,,,,255.268,,,,2.28501820983111,,,,,,,,25.669,,1.4540059347181,,16.374269005848,,,,,,9250000.0,,336.0,0.917609470366758,121975999.99603999,,
ESP,19074913947.7196,3.12462143674399,14.101416170852803,,14000000.0,,331370.0,3.667,44.612660827071,,256315466557.37802,1239236528.73874,9.59649887419755,72.36,48.7657316932621,56.342991884830504,,9.49738903394256,-3.06776819205052,9.26807795429989,6878552576.0,11981141695.4374,51.352045324439295,10.136309225006801,1936500000.0,109.093,12.635304036060697,,,2056286550.59836,58822.347,1.28066098631552,8.62583479744733,,59.306,219.78557948580502,62.6208551762776,,5.8572560767346395,,9.31613770624839,,23.516782354949303,19.1613255953828,45.74,60.000000058999994,,0.517787030951011,34391495048.6642,,3.58894913503744,256175081738.04898,3.8393275561221003,,,,499780.0,,35.2480417754569,-3859350835.45605,30498417476.0483,7287.966238243191,,18560792.0,,7.36413043478261,43.1016813265978,149760000000.0,10730311503.8877,,30404.0,0.285326086956522,,,1.87950931235422,,13.2789954483882,39.3,,,,0.00623402531014276,12.540760869565199,,,67.13,12.4053964428802,58.6621781684434,-585174142.749152,,28741380.0,17979543841.4073,741511872.0,8.74774076942938,,66.3031733962944,,,69.6812195121951,18990535037.939,,,,0.0,8.63949298897249,0.244565217391304,,52.08509978273501,7256.851001577929,226893745931.273,530493824.0,,,,,114410.0,20043.0,,,4.01239349341596,6.45380434782609,228088935858.08,,,15.110966057441301,80.0951086956522,,1954500000.0,2.29619565217391,7.845374690021759,0.877043251659206,,,79702720.03903492,18.3727844924122,,,,573999999.946,1471112407.84921,,69.71842,45.3,36.6514360313316,,,2733895.0,,,21.4,30.7697539300668,0.0,,257425911929.599,14.729409176074,736000000.0,20447.192,50.881903659886206,,3.4758485639686696,5.442809191840951,618533504.0,8.63436907084294,7228312.0,23579.0,,3.0157326790633703,,17.3019598806275,32.424266677338,,10000000.0,,,0.0,9.66732194789049,0.0,7.06478559783401,,-899188715.4341971,31296651.0,12735859.0,,,,0.22850204378837696,8.46939927214286,6697630470.83355,,,2.57416308080015,,16205000.0,8.99220435063808,0.630002581977795,14.3299767621998,3.31368436532834,,5414934.0,,,,,-863590679.028807,,,,,,,,,,82.0810741027627,,27.568668514703603,,,,735333000.0,505990.0,7.71228856854201,1715255241.8873198,80.01764,13.241310558232698,,218.81334613086898,10.780056760592501,227115133155.385,0.0,,2.07591014717273,8.8,0.360607266426086,,7089570624.0,,26419.0,55.4,11.0234,,5.669254270008469,,,63.961932213153496,176.052,2.88,27.23,8.23647526740549,22.364730254175896,91.04656541746809,,5.47381705546198,3.0143616662287798,6848124928.0,,9.59132981944532,663.93685381864,19660088090.4688,40.694,,,224229585022.624,9418967.0,10.541621686277901,,8.80462724935735,8225.350115882959,8189.86883156853,,,-84378909.7806125,609.487384056513,1.7798913043478302,570.0,34.760925129355996,,,10556981306.2896,,,,,1303.066,9361791379.482729,18.4923453291345,16.584932617677698,-1.5458201446192699,,,,-30427648.0,81.6272155075877,623.51818410219,,34506.47,,2.28260869565217,,70.6016661524221,,,,-211018048.0,,,,3536.0,5.48987199806574,1148505159.92962,,
PAK,4540529025.397671,,30.6494241577526,485780000.0,198000000.0,,358800.0,2126.86,20.6623906695288,,,-2929491141890.62,8.68883151825305,48.129,,78.48525284946071,11408215016.7478,,,0.194582814445828,21621999600.0,1650483850.3334901,46.6668045180822,,880400000.0,345.454,7.044596184740651,,8564990500.0,,18514.683,3.8164470695138597,3.60263030336944,485780000.0,23.002,447.54102880374296,62.6723848069738,20322000900.0,0.022368690958372,4267534763.09414,,,17.7129051354389,44.8085104946915,22.24,4.761900003761901,,0.6360621621294921,1053503191.13736,,2.47614720581554,17047540880.8197,38.96651809544971,,-7964146700.0,,770880.0,38.2098767646448,,,70902415400.0,17587.6201729029,,11112930.0,,10.707290533188198,71.1615662317665,,6673821325.08712,10.4412781691499,471221.0,5.484221980413491,42010000.0,,0.38322451350869396,4595024454.23358,22.45640371414,171.7,1630619773.86664,,7.6822633297062,11.4874232521291,15.995647442872698,3226190000.0,1530000.0,47.82,4.42902590316904,36.0863537334126,,635027120.265941,,4770640005.26916,,1.1472058155383897,19.6437276016458,46.5442092154421,483380000.0,3.8164470695138597,47.97073170731711,4652495529.09431,42.1463936653994,,20220000.0,,6.0118018220162,7.6822633297062,3991998500.0,11.857310799816199,,1212897795600.0,,,,20.8815538966156,,6500.0,1670.0,,4664185660.64252,0.0,1.15342763873776,849708723600.0,20000000.0,,,65.6147986942329,357728167800.0,985038000.0,6.115342763873779,-1.31219979783104,2.49386170681977,,,,,,11.204313442191602,918113991500.0,254029999.98397002,,,43.03087,232.7,,,,2167603.0,1735053093.53192,12476364804.753,44.259,25.9356928825068,,,12024203406.0661,19.5052339931953,459500000.0,8958.481,65.56547895868209,,,4.384370740572471,2250000600.0,,8212602.0,2272.0,96356241100.0,2.54463665012089,11104782038.3479,12.3347231902179,39.8635325861353,,,294783804100.0,10.0548739706887,,8.76587448480268,,1.5892160285962298,,,48312888.0,37199958.0,855038374600.0,,,1.53978458071156,4.10324466630933,,,1299999500.0,3.59106434397349,,30730000.0,10.4060708612722,2.9418446160836,7.81462971376647,2.1081060952271597,11320000.0,5959261.0,14.8804205593751,,948133015.6298869,20.7890569011018,,,16.1459277074948,,4979368880.332971,356844738100.0,7765011500.0,,4199915.92766255,-30000.0,85.89277601090409,3226190000.0,39.869717579292704,,,,406608000.0,796100.0,,472490667.859515,43.411,7.32368661769422,,458.577100586494,,,,4730569627.27376,0.159018627896411,18.725,4.76200008392333,18.014935769408698,,4495009800.0,349752.0,23.55,112.675,,0.414723741264759,8.051029073698809,1212992157.22296,56.027037754398,331.559,6.6,20.95,,21.9603851995921,,,61.649853855644906,,22155184100.0,,,,,76.998,272994430.30016804,,,7208300.0,7.64366921847077,12.4095581208196,1.4564884479749598,248.88190095500198,,943933162.7009631,,111966503.69663998,93.9817347577662,6.35473340587595,100.0,48.385818974054295,838302904.167751,382000000.0,101516032300.0,11.2212611730149,4515009500.0,,1798612001.06142,877.712,464705104300.0,,,2.1684106355134602,316431831300.0,5.21113193094406,51.235427096405296,533184500.0,,,,6681.274,,2.7203482045701803,57376969800.0,3.79008746355685,785003894300.0,6.396779544737459,,,3023999200.0,26320000.0,10000.0,602.0,1.82349422020206,307832195.982436,62108561300.0,
